Date,Price,Open,High,Low,Vol.,Change %,Symbol,Nltk_Sentiment,FinBERT_Sentiment,Subjectivity_avg,Polarity_avg,PriceSP500,OpenSP500,HighSP500,LowSP500,Change%SP500
2022-03-23,27700.0,28720.0,29000.0,27700.0,8.27M,-3.65%,ETF,0.5267,0.9992,0.1,0.0667,113370.18419999999,114308.9571,114512.4851,113360.0078,-1.23%
2022-03-23,11090.0,11190.0,11190.0,11030.0,52.30K,-0.18%,FUEIP100,0.5267,0.9992,0.1,0.0667,113370.18419999999,114308.9571,114512.4851,113360.0078,-1.23%
2022-03-23,17740.0,17850.0,17850.0,17630.0,15.50K,-0.39%,FUEMAV30,0.5267,0.9992,0.1,0.0667,113370.18419999999,114308.9571,114512.4851,113360.0078,-1.23%
2022-03-23,18500.0,18430.0,18700.0,18430.0,315.80K,-0.16%,FUESSV30,0.5267,0.9992,0.1,0.0667,113370.18419999999,114308.9571,114512.4851,113360.0078,-1.23%
2022-03-23,22200.0,22400.0,22400.0,22200.0,4.70K,-0.89%,FUESSV50,0.5267,0.9992,0.1,0.0667,113370.18419999999,114308.9571,114512.4851,113360.0078,-1.23%
2022-03-23,22290.0,22350.0,22410.0,22210.0,9.60K,0.41%,FUESSVFL,0.5267,0.9992,0.1,0.0667,113370.18419999999,114308.9571,114512.4851,113360.0078,-1.23%
2022-03-23,19950.0,19980.0,20000.0,19910.0,71.80K,-0.15%,FUEVN100,0.5267,0.9992,0.1,0.0667,113370.18419999999,114308.9571,114512.4851,113360.0078,-1.23%
2022-03-17,24860.0,25000.0,25000.0,24710.0,364.70K,0.08%,E1VFVN30,0.34,0.0,0.5,0.0,112238.0597,110543.6891,112263.50069999999,110301.99960000001,1.23%
2022-03-17,28180.0,27800.0,29500.0,27800.0,1.13M,1.37%,ETF,0.34,0.0,0.5,0.0,112238.0597,110543.6891,112263.50069999999,110301.99960000001,1.23%
2022-03-17,10820.0,10820.0,10860.0,10740.0,31.40K,0.37%,FUEIP100,0.34,0.0,0.5,0.0,112238.0597,110543.6891,112263.50069999999,110301.99960000001,1.23%
2022-03-17,17350.0,17350.0,17370.0,17310.0,13.70K,0.00%,FUEMAV30,0.34,0.0,0.5,0.0,112238.0597,110543.6891,112263.50069999999,110301.99960000001,1.23%
2022-03-17,18550.0,18540.0,18550.0,18270.0,17.60K,0.00%,FUESSV30,0.34,0.0,0.5,0.0,112238.0597,110543.6891,112263.50069999999,110301.99960000001,1.23%
2022-03-17,21600.0,21600.0,21600.0,21600.0,16.70K,0.00%,FUESSV50,0.34,0.0,0.5,0.0,112238.0597,110543.6891,112263.50069999999,110301.99960000001,1.23%
2022-03-17,22200.0,22170.0,22200.0,22020.0,25.20K,0.91%,FUESSVFL,0.34,0.0,0.5,0.0,112238.0597,110543.6891,112263.50069999999,110301.99960000001,1.23%
2022-03-17,19500.0,19570.0,19570.0,19470.0,49.60K,-0.10%,FUEVN100,0.34,0.0,0.5,0.0,112238.0597,110543.6891,112263.50069999999,110301.99960000001,1.23%
2022-03-16,24840.0,24710.0,24840.0,24640.0,901.60K,0.57%,E1VFVN30,0.6369,0.0,0.0,0.0,110869.33389999998,109093.5521,110894.77489999999,108175.132,2.24%
2022-03-16,27800.0,27650.0,27950.0,27650.0,1.25M,0.72%,ETF,0.6369,0.0,0.0,0.0,110869.33389999998,109093.5521,110894.77489999999,108175.132,2.24%
2022-03-16,10780.0,10850.0,10850.0,10750.0,43.40K,0.09%,FUEIP100,0.6369,0.0,0.0,0.0,110869.33389999998,109093.5521,110894.77489999999,108175.132,2.24%
2022-03-16,17350.0,17250.0,17350.0,16820.0,83.80K,0.58%,FUEMAV30,0.6369,0.0,0.0,0.0,110869.33389999998,109093.5521,110894.77489999999,108175.132,2.24%
2022-03-16,18550.0,18590.0,18590.0,18200.0,13.40K,-0.22%,FUESSV30,0.6369,0.0,0.0,0.0,110869.33389999998,109093.5521,110894.77489999999,108175.132,2.24%
2022-03-16,21600.0,21700.0,21700.0,21600.0,38.60K,0.00%,FUESSV50,0.6369,0.0,0.0,0.0,110869.33389999998,109093.5521,110894.77489999999,108175.132,2.24%
2022-03-16,22000.0,22100.0,22100.0,21960.0,3.30K,-0.63%,FUESSVFL,0.6369,0.0,0.0,0.0,110869.33389999998,109093.5521,110894.77489999999,108175.132,2.24%
2022-03-16,19520.0,19460.0,19520.0,19360.0,66.50K,1.14%,FUEVN100,0.6369,0.0,0.0,0.0,110869.33389999998,109093.5521,110894.77489999999,108175.132,2.24%
2022-03-11,24990.0,25140.0,25200.0,24740.0,1.32M,-0.64%,E1VFVN30,0.0,0.0,0.0,0.0,106961.5963,108874.7595,109167.33099999999,106864.9205,-1.30%
2022-03-11,28000.0,28400.0,28400.0,27880.0,580.60K,-1.58%,ETF,0.0,0.0,0.0,0.0,106961.5963,108874.7595,109167.33099999999,106864.9205,-1.30%
2022-03-11,10800.0,10920.0,11200.0,10800.0,35.00K,-1.19%,FUEIP100,0.0,0.0,0.0,0.0,106961.5963,108874.7595,109167.33099999999,106864.9205,-1.30%
2022-03-11,17360.0,17500.0,17500.0,17240.0,20.80K,-1.25%,FUEMAV30,0.0,0.0,0.0,0.0,106961.5963,108874.7595,109167.33099999999,106864.9205,-1.30%
2022-03-11,18600.0,18500.0,18600.0,18310.0,21.60K,-0.43%,FUESSV30,0.0,0.0,0.0,0.0,106961.5963,108874.7595,109167.33099999999,106864.9205,-1.30%
2022-03-11,22000.0,22400.0,22500.0,22000.0,41.50K,-2.22%,FUESSV50,0.0,0.0,0.0,0.0,106961.5963,108874.7595,109167.33099999999,106864.9205,-1.30%
2022-03-11,22000.0,21500.0,22000.0,21500.0,41.70K,0.09%,FUESSVFL,0.0,0.0,0.0,0.0,106961.5963,108874.7595,109167.33099999999,106864.9205,-1.30%
2022-03-11,19300.0,19800.0,19800.0,19300.0,278.00K,-2.03%,FUEVN100,0.0,0.0,0.0,0.0,106961.5963,108874.7595,109167.33099999999,106864.9205,-1.30%
2022-03-10,25150.0,25500.0,25500.0,25080.0,331.20K,0.60%,E1VFVN30,0.608,-0.4843,0.6,0.2,108365.9395,108190.39660000001,108589.8203,107101.5218,-0.43%
2022-03-10,28450.0,28500.0,28510.0,28210.0,335.10K,0.18%,ETF,0.608,-0.4843,0.6,0.2,108365.9395,108190.39660000001,108589.8203,107101.5218,-0.43%
2022-03-10,10930.0,11010.0,11010.0,10920.0,33.10K,0.37%,FUEIP100,0.608,-0.4843,0.6,0.2,108365.9395,108190.39660000001,108589.8203,107101.5218,-0.43%
2022-03-10,17580.0,17660.0,17660.0,17530.0,16.30K,0.29%,FUEMAV30,0.608,-0.4843,0.6,0.2,108365.9395,108190.39660000001,108589.8203,107101.5218,-0.43%
2022-03-10,18680.0,18720.0,18720.0,18540.0,35.40K,0.21%,FUESSV30,0.608,-0.4843,0.6,0.2,108365.9395,108190.39660000001,108589.8203,107101.5218,-0.43%
2022-03-10,22500.0,22500.0,22500.0,22400.0,33.10K,0.27%,FUESSV50,0.608,-0.4843,0.6,0.2,108365.9395,108190.39660000001,108589.8203,107101.5218,-0.43%
2022-03-10,21980.0,22120.0,22120.0,21900.0,63.10K,0.14%,FUESSVFL,0.608,-0.4843,0.6,0.2,108365.9395,108190.39660000001,108589.8203,107101.5218,-0.43%
2022-03-10,19700.0,20290.0,20290.0,19560.0,173.70K,-0.96%,FUEVN100,0.608,-0.4843,0.6,0.2,108365.9395,108190.39660000001,108589.8203,107101.5218,-0.43%
2022-03-09,25000.0,25300.0,25300.0,24960.0,3.32M,-1.19%,E1VFVN30,0.5106,1.0,0.225,0.1,108834.05389999998,107439.8871,109381.0354,107439.8871,2.57%
2022-03-09,28400.0,28450.0,28450.0,28110.0,825.00K,0.89%,ETF,0.5106,1.0,0.225,0.1,108834.05389999998,107439.8871,109381.0354,107439.8871,2.57%
2022-03-09,10890.0,10910.0,10920.0,10810.0,27.60K,0.09%,FUEIP100,0.5106,1.0,0.225,0.1,108834.05389999998,107439.8871,109381.0354,107439.8871,2.57%
2022-03-09,17530.0,17500.0,17530.0,17400.0,17.60K,0.17%,FUEMAV30,0.5106,1.0,0.225,0.1,108834.05389999998,107439.8871,109381.0354,107439.8871,2.57%
2022-03-09,18640.0,18450.0,18640.0,18450.0,4.00K,1.03%,FUESSV30,0.5106,1.0,0.225,0.1,108834.05389999998,107439.8871,109381.0354,107439.8871,2.57%
2022-03-09,22440.0,22400.0,22500.0,22310.0,15.40K,0.58%,FUESSV50,0.5106,1.0,0.225,0.1,108834.05389999998,107439.8871,109381.0354,107439.8871,2.57%
2022-03-09,21950.0,22000.0,22130.0,21650.0,295.10K,-0.14%,FUESSVFL,0.5106,1.0,0.225,0.1,108834.05389999998,107439.8871,109381.0354,107439.8871,2.57%
2022-03-09,19890.0,20450.0,20450.0,19500.0,161.40K,-0.25%,FUEVN100,0.5106,1.0,0.225,0.1,108834.05389999998,107439.8871,109381.0354,107439.8871,2.57%
2022-03-08,25300.0,25500.0,25500.0,25080.0,2.86M,-1.17%,E1VFVN30,0.0882,0.0,0.5556,0.1667,106106.7787,106920.89069999999,108808.6129,105781.13389999999,-0.72%
2022-03-08,28150.0,28490.0,28490.0,28150.0,2.96M,-1.23%,ETF,0.0882,0.0,0.5556,0.1667,106106.7787,106920.89069999999,108808.6129,105781.13389999999,-0.72%
2022-03-08,10880.0,10930.0,11010.0,10880.0,43.00K,-1.45%,FUEIP100,0.0882,0.0,0.5556,0.1667,106106.7787,106920.89069999999,108808.6129,105781.13389999999,-0.72%
2022-03-08,17500.0,17600.0,17600.0,17480.0,17.60K,-1.13%,FUEMAV30,0.0882,0.0,0.5556,0.1667,106106.7787,106920.89069999999,108808.6129,105781.13389999999,-0.72%
2022-03-08,18450.0,18610.0,18680.0,18450.0,27.70K,-0.86%,FUESSV30,0.0882,0.0,0.5556,0.1667,106106.7787,106920.89069999999,108808.6129,105781.13389999999,-0.72%
2022-03-08,22310.0,22300.0,22500.0,22300.0,13.00K,-0.84%,FUESSV50,0.0882,0.0,0.5556,0.1667,106106.7787,106920.89069999999,108808.6129,105781.13389999999,-0.72%
2022-03-08,21980.0,22010.0,22160.0,21980.0,43.00K,-1.83%,FUESSVFL,0.0882,0.0,0.5556,0.1667,106106.7787,106920.89069999999,108808.6129,105781.13389999999,-0.72%
2022-03-08,19940.0,20650.0,20650.0,19630.0,236.90K,-3.39%,FUEVN100,0.0882,0.0,0.5556,0.1667,106106.7787,106920.89069999999,108808.6129,105781.13389999999,-0.72%
2022-03-04,25700.0,25680.0,25700.0,25520.0,344.00K,0.08%,E1VFVN30,0.5574,1.0,0.4062,0.125,110131.54489999998,110467.3661,110467.3661,109014.685,-0.79%
2022-03-04,28600.0,29000.0,29000.0,28500.0,1.29M,-0.66%,ETF,0.5574,1.0,0.4062,0.125,110131.54489999998,110467.3661,110467.3661,109014.685,-0.79%
2022-03-04,11090.0,11040.0,11140.0,11040.0,41.30K,0.36%,FUEIP100,0.5574,1.0,0.4062,0.125,110131.54489999998,110467.3661,110467.3661,109014.685,-0.79%
2022-03-04,17910.0,17910.0,17910.0,17500.0,86.60K,0.00%,FUEMAV30,0.5574,1.0,0.4062,0.125,110131.54489999998,110467.3661,110467.3661,109014.685,-0.79%
2022-03-04,18700.0,18800.0,18820.0,18700.0,18.20K,-0.53%,FUESSV30,0.5574,1.0,0.4062,0.125,110131.54489999998,110467.3661,110467.3661,109014.685,-0.79%
2022-03-04,22500.0,22440.0,22500.0,22300.0,9.80K,0.45%,FUESSV50,0.5574,1.0,0.4062,0.125,110131.54489999998,110467.3661,110467.3661,109014.685,-0.79%
2022-03-04,22590.0,22500.0,22590.0,22080.0,25.70K,-0.44%,FUESSVFL,0.5574,1.0,0.4062,0.125,110131.54489999998,110467.3661,110467.3661,109014.685,-0.79%
2022-03-04,20520.0,20890.0,20890.0,19960.0,88.80K,-3.12%,FUEVN100,0.5574,1.0,0.4062,0.125,110131.54489999998,110467.3661,110467.3661,109014.685,-0.79%
2022-03-02,25400.0,25600.0,25600.0,25170.0,1.83M,-0.78%,E1VFVN30,0.0,0.0,0.95,0.6,111596.94649999999,109971.2666,111978.5615,109971.2666,1.86%
2022-03-02,28100.0,28810.0,28810.0,28100.0,3.73M,-2.43%,ETF,0.0,0.0,0.95,0.6,111596.94649999999,109971.2666,111978.5615,109971.2666,1.86%
2022-03-02,10940.0,11000.0,11050.0,10900.0,45.40K,-0.91%,FUEIP100,0.0,0.0,0.95,0.6,111596.94649999999,109971.2666,111978.5615,109971.2666,1.86%
2022-03-02,17660.0,17800.0,17800.0,17600.0,191.70K,-1.12%,FUEMAV30,0.0,0.0,0.95,0.6,111596.94649999999,109971.2666,111978.5615,109971.2666,1.86%
2022-03-02,18800.0,18850.0,18850.0,18600.0,18.50K,0.43%,FUESSV30,0.0,0.0,0.95,0.6,111596.94649999999,109971.2666,111978.5615,109971.2666,1.86%
2022-03-02,22000.0,22400.0,22400.0,22000.0,29.70K,-1.35%,FUESSV50,0.0,0.0,0.95,0.6,111596.94649999999,109971.2666,111978.5615,109971.2666,1.86%
2022-03-02,22770.0,22780.0,22780.0,22090.0,112.60K,-0.35%,FUESSVFL,0.0,0.0,0.95,0.6,111596.94649999999,109971.2666,111978.5615,109971.2666,1.86%
2022-03-02,19810.0,20060.0,20080.0,19710.0,89.50K,-1.25%,FUEVN100,0.0,0.0,0.95,0.6,111596.94649999999,109971.2666,111978.5615,109971.2666,1.86%
2022-02-28,25800.0,25700.0,25810.0,25430.0,133.90K,1.18%,E1VFVN30,0.8807,1.0,0.425,-0.075,111276.38989999998,110775.20219999999,111655.4608,109780.45910000001,-0.24%
2022-02-28,29500.0,29500.0,29500.0,28680.0,520.50K,0.00%,ETF,0.8807,1.0,0.425,-0.075,111276.38989999998,110775.20219999999,111655.4608,109780.45910000001,-0.24%
2022-02-28,11050.0,11080.0,11100.0,11010.0,39.00K,-0.09%,FUEIP100,0.8807,1.0,0.425,-0.075,111276.38989999998,110775.20219999999,111655.4608,109780.45910000001,-0.24%
2022-02-28,17900.0,17790.0,17900.0,17610.0,117.20K,-0.28%,FUEMAV30,0.8807,1.0,0.425,-0.075,111276.38989999998,110775.20219999999,111655.4608,109780.45910000001,-0.24%
2022-02-28,19200.0,18900.0,19200.0,18720.0,19.90K,1.64%,FUESSV30,0.8807,1.0,0.425,-0.075,111276.38989999998,110775.20219999999,111655.4608,109780.45910000001,-0.24%
2022-02-28,22320.0,22700.0,22700.0,22320.0,30.20K,-1.67%,FUESSV50,0.8807,1.0,0.425,-0.075,111276.38989999998,110775.20219999999,111655.4608,109780.45910000001,-0.24%
2022-02-28,22700.0,23030.0,23030.0,22560.0,87.90K,-1.60%,FUESSVFL,0.8807,1.0,0.425,-0.075,111276.38989999998,110775.20219999999,111655.4608,109780.45910000001,-0.24%
2022-02-28,20000.0,20070.0,20080.0,19870.0,77.60K,-0.30%,FUEVN100,0.8807,1.0,0.425,-0.075,111276.38989999998,110775.20219999999,111655.4608,109780.45910000001,-0.24%
2022-02-22,25900.0,25880.0,25900.0,25400.0,450.50K,0.00%,E1VFVN30,0.7003,1.0,0.0,0.0,109518.4168,110228.22069999999,110976.1861,108559.2911,-1.01%
2022-02-22,28650.0,28370.0,28790.0,28220.0,560.50K,0.53%,ETF,0.7003,1.0,0.0,0.0,109518.4168,110228.22069999999,110976.1861,108559.2911,-1.01%
2022-02-22,11030.0,11050.0,11070.0,10940.0,33.20K,-0.72%,FUEIP100,0.7003,1.0,0.0,0.0,109518.4168,110228.22069999999,110976.1861,108559.2911,-1.01%
2022-02-22,18000.0,17910.0,18000.0,17650.0,24.80K,0.00%,FUEMAV30,0.7003,1.0,0.0,0.0,109518.4168,110228.22069999999,110976.1861,108559.2911,-1.01%
2022-02-22,18980.0,18800.0,18980.0,18650.0,24.00K,0.42%,FUESSV30,0.7003,1.0,0.0,0.0,109518.4168,110228.22069999999,110976.1861,108559.2911,-1.01%
2022-02-22,22800.0,22600.0,22800.0,22000.0,68.70K,1.33%,FUESSV50,0.7003,1.0,0.0,0.0,109518.4168,110228.22069999999,110976.1861,108559.2911,-1.01%
2022-02-22,23000.0,22740.0,23000.0,22160.0,193.40K,1.77%,FUESSVFL,0.7003,1.0,0.0,0.0,109518.4168,110228.22069999999,110976.1861,108559.2911,-1.01%
2022-02-22,19960.0,20100.0,20190.0,19750.0,140.60K,-0.70%,FUEVN100,0.7003,1.0,0.0,0.0,109518.4168,110228.22069999999,110976.1861,108559.2911,-1.01%
2022-02-18,25750.0,25890.0,25890.0,25610.0,587.40K,-0.77%,E1VFVN30,0.25,0.6386,0.1333,0.0667,110640.36489999999,111548.6086,111803.01860000001,110088.2952,-0.72%
2022-02-18,28500.0,28500.0,28580.0,28370.0,968.20K,0.00%,ETF,0.25,0.6386,0.1333,0.0667,110640.36489999999,111548.6086,111803.01860000001,110088.2952,-0.72%
2022-02-18,11100.0,11060.0,11110.0,11040.0,30.40K,0.18%,FUEIP100,0.25,0.6386,0.1333,0.0667,110640.36489999999,111548.6086,111803.01860000001,110088.2952,-0.72%
2022-02-18,18040.0,18030.0,18040.0,17850.0,6.20K,0.06%,FUEMAV30,0.25,0.6386,0.1333,0.0667,110640.36489999999,111548.6086,111803.01860000001,110088.2952,-0.72%
2022-02-18,18800.0,19040.0,19040.0,18800.0,17.60K,-1.31%,FUESSV30,0.25,0.6386,0.1333,0.0667,110640.36489999999,111548.6086,111803.01860000001,110088.2952,-0.72%
2022-02-18,22500.0,22600.0,22700.0,22500.0,23.40K,0.00%,FUESSV50,0.25,0.6386,0.1333,0.0667,110640.36489999999,111548.6086,111803.01860000001,110088.2952,-0.72%
2022-02-18,22800.0,22120.0,22800.0,22120.0,90.60K,0.00%,FUESSVFL,0.25,0.6386,0.1333,0.0667,110640.36489999999,111548.6086,111803.01860000001,110088.2952,-0.72%
2022-02-18,19930.0,20060.0,20060.0,19860.0,58.10K,-0.60%,FUEVN100,0.25,0.6386,0.1333,0.0667,110640.36489999999,111548.6086,111803.01860000001,110088.2952,-0.72%
2022-02-17,25950.0,25890.0,25950.0,25590.0,244.60K,0.15%,E1VFVN30,0.0,0.0,0.2083,0.125,111439.2123,113367.6401,113367.6401,111273.8458,-2.12%
2022-02-17,28500.0,28600.0,28600.0,28330.0,528.00K,0.00%,ETF,0.0,0.0,0.2083,0.125,111439.2123,113367.6401,113367.6401,111273.8458,-2.12%
2022-02-17,11080.0,11050.0,11090.0,11030.0,29.30K,0.45%,FUEIP100,0.0,0.0,0.2083,0.125,111439.2123,113367.6401,113367.6401,111273.8458,-2.12%
2022-02-17,18030.0,17920.0,18030.0,17780.0,94.70K,0.50%,FUEMAV30,0.0,0.0,0.2083,0.125,111439.2123,113367.6401,113367.6401,111273.8458,-2.12%
2022-02-17,19050.0,18890.0,19050.0,18890.0,4.50K,1.22%,FUESSV30,0.0,0.0,0.2083,0.125,111439.2123,113367.6401,113367.6401,111273.8458,-2.12%
2022-02-17,22500.0,22400.0,22500.0,22400.0,19.70K,0.45%,FUESSV50,0.0,0.0,0.2083,0.125,111439.2123,113367.6401,113367.6401,111273.8458,-2.12%
2022-02-17,22800.0,22480.0,22800.0,22480.0,35.00K,1.56%,FUESSVFL,0.0,0.0,0.2083,0.125,111439.2123,113367.6401,113367.6401,111273.8458,-2.12%
2022-02-17,20050.0,21000.0,21000.0,19850.0,65.00K,1.11%,FUEVN100,0.0,0.0,0.2083,0.125,111439.2123,113367.6401,113367.6401,111273.8458,-2.12%
2022-02-16,25910.0,26000.0,26000.0,25520.0,678.50K,0.86%,E1VFVN30,0.2023,1.0,0.75,0.45,113848.47499999999,113360.0078,114219.9136,112695.99769999999,0.09%
2022-02-16,28500.0,28500.0,28500.0,28200.0,700.50K,0.00%,ETF,0.2023,1.0,0.75,0.45,113848.47499999999,113360.0078,114219.9136,112695.99769999999,0.09%
2022-02-16,11030.0,11070.0,11070.0,10990.0,38.20K,-0.27%,FUEIP100,0.2023,1.0,0.75,0.45,113848.47499999999,113360.0078,114219.9136,112695.99769999999,0.09%
2022-02-16,17940.0,18010.0,18010.0,17790.0,12.00K,-0.39%,FUEMAV30,0.2023,1.0,0.75,0.45,113848.47499999999,113360.0078,114219.9136,112695.99769999999,0.09%
2022-02-16,18820.0,18980.0,18980.0,18800.0,14.80K,-0.42%,FUESSV30,0.2023,1.0,0.75,0.45,113848.47499999999,113360.0078,114219.9136,112695.99769999999,0.09%
2022-02-16,22400.0,22500.0,22600.0,22400.0,22.00K,0.00%,FUESSV50,0.2023,1.0,0.75,0.45,113848.47499999999,113360.0078,114219.9136,112695.99769999999,0.09%
2022-02-16,22450.0,22700.0,22740.0,22400.0,476.50K,-0.66%,FUESSVFL,0.2023,1.0,0.75,0.45,113848.47499999999,113360.0078,114219.9136,112695.99769999999,0.09%
2022-02-16,19830.0,21100.0,21100.0,19800.0,103.50K,-0.85%,FUEVN100,0.2023,1.0,0.75,0.45,113848.47499999999,113360.0078,114219.9136,112695.99769999999,0.09%
2022-02-15,25690.0,26000.0,26000.0,25350.0,584.70K,-1.19%,E1VFVN30,0.5346,0.0,0.3833,0.0889,113749.25510000001,112685.8213,113792.5048,112685.8213,1.58%
2022-02-15,28500.0,28330.0,28500.0,27970.0,861.30K,0.18%,ETF,0.5346,0.0,0.3833,0.0889,113749.25510000001,112685.8213,113792.5048,112685.8213,1.58%
2022-02-15,11060.0,10900.0,11060.0,10850.0,29.40K,0.73%,FUEIP100,0.5346,0.0,0.3833,0.0889,113749.25510000001,112685.8213,113792.5048,112685.8213,1.58%
2022-02-15,18010.0,17730.0,18220.0,17650.0,135.50K,0.61%,FUEMAV30,0.5346,0.0,0.3833,0.0889,113749.25510000001,112685.8213,113792.5048,112685.8213,1.58%
2022-02-15,18900.0,18730.0,18900.0,18730.0,7.00K,-0.11%,FUESSV30,0.5346,0.0,0.3833,0.0889,113749.25510000001,112685.8213,113792.5048,112685.8213,1.58%
2022-02-15,22400.0,22400.0,22400.0,22400.0,8.90K,-0.22%,FUESSV50,0.5346,0.0,0.3833,0.0889,113749.25510000001,112685.8213,113792.5048,112685.8213,1.58%
2022-02-15,22600.0,23750.0,23750.0,22400.0,1.27M,-5.40%,FUESSVFL,0.5346,0.0,0.3833,0.0889,113749.25510000001,112685.8213,113792.5048,112685.8213,1.58%
2022-02-15,20000.0,19700.0,20000.0,19700.0,50.90K,0.15%,FUEVN100,0.5346,0.0,0.3833,0.0889,113749.25510000001,112685.8213,113792.5048,112685.8213,1.58%
2022-02-14,26000.0,26080.0,26080.0,25610.0,396.10K,-0.31%,E1VFVN30,0.7184,1.0,0.5,0.0,111983.6497,112260.9566,112606.9542,111044.8768,-0.38%
2022-02-14,28450.0,28680.0,28680.0,28220.0,372.60K,-0.80%,ETF,0.7184,1.0,0.5,0.0,111983.6497,112260.9566,112606.9542,111044.8768,-0.38%
2022-02-14,10980.0,11120.0,11120.0,10950.0,26.30K,-1.26%,FUEIP100,0.7184,1.0,0.5,0.0,111983.6497,112260.9566,112606.9542,111044.8768,-0.38%
2022-02-14,17900.0,18220.0,18220.0,17780.0,139.60K,-1.81%,FUEMAV30,0.7184,1.0,0.5,0.0,111983.6497,112260.9566,112606.9542,111044.8768,-0.38%
2022-02-14,18920.0,19230.0,19230.0,18850.0,42.90K,-1.61%,FUESSV30,0.7184,1.0,0.5,0.0,111983.6497,112260.9566,112606.9542,111044.8768,-0.38%
2022-02-14,22450.0,22800.0,23000.0,22450.0,68.30K,-1.92%,FUESSV50,0.7184,1.0,0.5,0.0,111983.6497,112260.9566,112606.9542,111044.8768,-0.38%
2022-02-14,23890.0,24000.0,24000.0,22900.0,102.20K,-0.04%,FUESSVFL,0.7184,1.0,0.5,0.0,111983.6497,112260.9566,112606.9542,111044.8768,-0.38%
2022-02-14,19970.0,20230.0,20230.0,19820.0,117.40K,-1.19%,FUEVN100,0.7184,1.0,0.5,0.0,111983.6497,112260.9566,112606.9542,111044.8768,-0.38%
2022-02-11,26080.0,26270.0,26300.0,25000.0,403.80K,-0.34%,E1VFVN30,-0.0258,0.0,0.75,0.1167,112413.6026,114644.7783,115153.5983,111976.01739999998,-1.90%
2022-02-11,28680.0,28550.0,28680.0,28420.0,604.10K,0.99%,ETF,-0.0258,0.0,0.75,0.1167,112413.6026,114644.7783,115153.5983,111976.01739999998,-1.90%
2022-02-11,11120.0,11120.0,11180.0,11100.0,34.40K,0.18%,FUEIP100,-0.0258,0.0,0.75,0.1167,112413.6026,114644.7783,115153.5983,111976.01739999998,-1.90%
2022-02-11,18230.0,18180.0,18230.0,18000.0,84.40K,0.33%,FUEMAV30,-0.0258,0.0,0.75,0.1167,112413.6026,114644.7783,115153.5983,111976.01739999998,-1.90%
2022-02-11,19230.0,19120.0,19230.0,19050.0,6.30K,0.42%,FUESSV30,-0.0258,0.0,0.75,0.1167,112413.6026,114644.7783,115153.5983,111976.01739999998,-1.90%
2022-02-11,22890.0,22700.0,22890.0,22650.0,23.10K,1.28%,FUESSV50,-0.0258,0.0,0.75,0.1167,112413.6026,114644.7783,115153.5983,111976.01739999998,-1.90%
2022-02-11,23900.0,23950.0,25280.0,23340.0,34.00K,1.14%,FUESSVFL,-0.0258,0.0,0.75,0.1167,112413.6026,114644.7783,115153.5983,111976.01739999998,-1.90%
2022-02-11,20210.0,20430.0,20430.0,20010.0,75.30K,0.85%,FUEVN100,-0.0258,0.0,0.75,0.1167,112413.6026,114644.7783,115153.5983,111976.01739999998,-1.90%
2022-02-10,26170.0,26360.0,26360.0,25930.0,393.20K,-0.49%,E1VFVN30,0.0,0.0,0.2806,-0.0472,114588.80810000001,115837.96119999999,116746.20489999998,114085.0763,-1.81%
2022-02-10,28400.0,28800.0,28800.0,28300.0,8.29M,-0.98%,ETF,0.0,0.0,0.2806,-0.0472,114588.80810000001,115837.96119999999,116746.20489999998,114085.0763,-1.81%
2022-02-10,11100.0,11200.0,11200.0,11100.0,24.30K,-0.80%,FUEIP100,0.0,0.0,0.2806,-0.0472,114588.80810000001,115837.96119999999,116746.20489999998,114085.0763,-1.81%
2022-02-10,18170.0,18320.0,18320.0,17940.0,112.20K,-0.82%,FUEMAV30,0.0,0.0,0.2806,-0.0472,114588.80810000001,115837.96119999999,116746.20489999998,114085.0763,-1.81%
2022-02-10,19150.0,19030.0,19150.0,19000.0,6.30K,2.02%,FUESSV30,0.0,0.0,0.2806,-0.0472,114588.80810000001,115837.96119999999,116746.20489999998,114085.0763,-1.81%
2022-02-10,22600.0,22700.0,22700.0,22600.0,25.60K,-0.44%,FUESSV50,0.0,0.0,0.2806,-0.0472,114588.80810000001,115837.96119999999,116746.20489999998,114085.0763,-1.81%
2022-02-10,23630.0,23680.0,23810.0,23400.0,43.50K,0.13%,FUESSVFL,0.0,0.0,0.2806,-0.0472,114588.80810000001,115837.96119999999,116746.20489999998,114085.0763,-1.81%
2022-02-10,20040.0,20480.0,20490.0,20040.0,100.00K,-2.15%,FUEVN100,0.0,0.0,0.2806,-0.0472,114588.80810000001,115837.96119999999,116746.20489999998,114085.0763,-1.81%
2022-02-09,26300.0,26110.0,26300.0,26100.0,616.00K,0.77%,E1VFVN30,0.25,0.7145,0.5824,0.0185,116702.9552,115680.227,116774.19,115680.227,1.45%
2022-02-09,28680.0,28760.0,28860.0,28630.0,8.80M,-0.62%,ETF,0.25,0.7145,0.5824,0.0185,116702.9552,115680.227,116774.19,115680.227,1.45%
2022-02-09,11190.0,11100.0,11230.0,11100.0,25.90K,0.45%,FUEIP100,0.25,0.7145,0.5824,0.0185,116702.9552,115680.227,116774.19,115680.227,1.45%
2022-02-09,18320.0,18250.0,18320.0,18210.0,142.10K,0.38%,FUEMAV30,0.25,0.7145,0.5824,0.0185,116702.9552,115680.227,116774.19,115680.227,1.45%
