"Date","Price","Open","High","Low","Vol.","Change %"
"07/30/2021","17,000.0","16,800.0","17,000.0","16,780.0","30.50K","1.19%"
"07/29/2021","16,800.0","16,710.0","16,800.0","16,680.0","34.60K","1.20%"
"07/28/2021","16,600.0","16,810.0","16,810.0","16,400.0","55.90K","-1.01%"
"07/27/2021","16,770.0","16,700.0","16,770.0","16,570.0","35.50K","0.42%"
"07/26/2021","16,700.0","16,620.0","16,700.0","16,330.0","13.10K","0.54%"
"07/23/2021","16,610.0","16,800.0","16,800.0","16,610.0","9.50K","-1.13%"
"07/22/2021","16,800.0","16,710.0","16,890.0","16,600.0","9.30K","0.42%"
"07/21/2021","16,730.0","16,500.0","16,730.0","16,340.0","59.20K","1.39%"
"07/20/2021","16,500.0","16,250.0","16,500.0","16,060.0","11.40K","1.54%"
"07/19/2021","16,250.0","16,740.0","16,740.0","16,120.0","31.50K","-3.96%"
"07/16/2021","16,920.0","16,920.0","17,000.0","16,900.0","32.10K","0.00%"
"07/15/2021","16,920.0","16,810.0","16,920.0","16,620.0","14.50K","0.65%"
"07/14/2021","16,810.0","17,490.0","17,490.0","16,500.0","46.10K","-1.70%"
"07/13/2021","17,100.0","16,980.0","17,100.0","16,570.0","112.40K","0.71%"
"07/12/2021","16,980.0","18,000.0","18,000.0","16,570.0","57.50K","-4.66%"
"07/09/2021","17,810.0","17,690.0","17,900.0","17,500.0","78.00K","-2.68%"
"07/08/2021","18,300.0","17,900.0","18,300.0","17,700.0","82.00K","0.49%"
"07/07/2021","18,210.0","19,490.0","19,490.0","18,210.0","42.80K","-6.95%"
"07/06/2021","19,570.0","18,300.0","19,570.0","18,000.0","55.90K","6.94%"
"07/05/2021","18,300.0","18,300.0","18,330.0","17,900.0","60.20K","-0.27%"
"07/02/2021","18,350.0","19,380.0","19,380.0","18,100.0","55.10K","1.21%"
"07/01/2021","18,130.0","18,280.0","18,280.0","17,860.0","67.60K","0.72%"
"06/30/2021","18,000.0","18,300.0","18,300.0","17,990.0","21.50K","-1.10%"
"06/29/2021","18,200.0","17,940.0","18,200.0","17,930.0","15.70K","1.51%"
"06/28/2021","17,930.0","17,600.0","17,930.0","17,600.0","27.90K","2.11%"
"06/25/2021","17,560.0","17,390.0","17,560.0","17,390.0","12.90K","1.04%"
"06/24/2021","17,380.0","17,950.0","17,950.0","17,370.0","7.30K","1.94%"
"06/23/2021","17,050.0","17,500.0","17,580.0","17,050.0","65.20K","-2.01%"
"06/22/2021","17,400.0","17,480.0","17,620.0","17,310.0","54.90K","0.58%"
"06/21/2021","17,300.0","17,700.0","17,700.0","17,300.0","5.20K","-1.14%"
"06/18/2021","17,500.0","17,330.0","17,510.0","17,100.0","103.50K","0.98%"
"06/17/2021","17,330.0","17,220.0","17,330.0","17,020.0","11.20K","0.17%"
"06/16/2021","17,300.0","17,400.0","17,690.0","17,300.0","20.10K","-0.57%"
"06/15/2021","17,400.0","17,480.0","17,720.0","17,350.0","105.90K","0.00%"
"06/14/2021","17,400.0","17,450.0","17,790.0","17,400.0","110.30K","0.00%"
"06/11/2021","17,400.0","17,250.0","17,480.0","17,060.0","104.30K","2.35%"
"06/10/2021","17,000.0","17,500.0","17,500.0","17,000.0","19.00K","-2.86%"
"06/09/2021","17,500.0","16,990.0","17,500.0","16,740.0","24.40K","3.00%"
"06/08/2021","16,990.0","17,540.0","17,650.0","16,680.0","90.80K","-3.14%"
"06/07/2021","17,540.0","17,800.0","17,800.0","17,370.0","26.30K","-1.46%"
"06/04/2021","17,800.0","17,790.0","18,000.0","17,540.0","26.30K","0.39%"
"06/03/2021","17,730.0","17,360.0","17,730.0","17,360.0","93.90K","2.19%"
"06/02/2021","17,350.0","17,600.0","17,600.0","17,300.0","40.60K","-1.42%"
"06/01/2021","17,600.0","17,300.0","17,600.0","17,300.0","8.40K","1.73%"
"05/31/2021","17,300.0","17,020.0","17,300.0","17,020.0","11.20K","1.65%"
"05/28/2021","17,020.0","16,800.0","17,140.0","16,800.0","4.00K","1.13%"
"05/27/2021","16,830.0","17,070.0","17,090.0","16,830.0","20.50K","-1.41%"
"05/26/2021","17,070.0","16,860.0","17,070.0","16,850.0","11.80K","1.25%"
"05/25/2021","16,860.0","16,860.0","16,860.0","16,860.0","2.10K","0.78%"
"05/24/2021","16,730.0","16,750.0","16,750.0","16,690.0","42.90K","0.18%"
"05/21/2021","16,700.0","16,650.0","16,800.0","16,630.0","54.40K","0.48%"
"05/20/2021","16,620.0","16,430.0","16,620.0","16,430.0","4.60K","1.16%"
"05/19/2021","16,430.0","16,200.0","16,430.0","16,200.0","9.20K","3.07%"
"05/18/2021","15,940.0","15,300.0","16,060.0","15,300.0","100.00K","-2.27%"
"05/17/2021","16,310.0","16,340.0","16,360.0","15,940.0","13.50K","-0.18%"
"05/14/2021","16,340.0","16,270.0","16,340.0","16,010.0","31.70K","1.30%"
"05/13/2021","16,130.0","16,130.0","16,300.0","16,130.0","4.40K","0.31%"
"05/12/2021","16,080.0","15,780.0","16,080.0","15,700.0","50.00K","2.62%"
"05/11/2021","15,670.0","16,100.0","16,230.0","15,670.0","11.60K","-2.67%"
"05/10/2021","16,100.0","15,750.0","16,100.0","15,700.0","85.50K","2.22%"
"05/07/2021","15,750.0","15,820.0","15,820.0","15,360.0","91.30K","1.22%"
"05/06/2021","15,560.0","15,770.0","15,810.0","15,470.0","141.30K","-1.33%"
"05/05/2021","15,770.0","15,770.0","15,780.0","15,750.0","8.00K","1.28%"
