"Date","Price","Open","High","Low","Vol.","Change %"
"12/08/2022","7,440.0","7,800.0","7,800.0","7,440.0","54.50K","2.06%"
"12/07/2022","7,290.0","7,390.0","7,470.0","7,290.0","51.30K","-2.93%"
"12/06/2022","7,510.0","7,700.0","7,730.0","7,510.0","56.80K","-2.97%"
"12/05/2022","7,740.0","8,060.0","8,060.0","7,660.0","56.50K","2.65%"
"12/02/2022","7,540.0","7,260.0","7,640.0","7,220.0","57.10K","3.86%"
"12/01/2022","7,260.0","7,750.0","7,750.0","7,260.0","60.30K","0.14%"
"11/30/2022","7,250.0","7,280.0","7,290.0","7,130.0","51.60K","1.54%"
"11/29/2022","7,140.0","7,050.0","7,140.0","7,000.0","50.40K","1.85%"
"11/28/2022","7,010.0","6,850.0","7,010.0","6,840.0","50.00K","4.47%"
"11/25/2022","6,710.0","6,640.0","6,740.0","6,600.0","39.80K","3.87%"
"11/24/2022","6,460.0","6,500.0","6,530.0","6,460.0","50.40K","-1.07%"
"11/23/2022","6,530.0","6,570.0","6,610.0","6,530.0","49.50K","-0.91%"
"11/22/2022","6,590.0","6,600.0","6,870.0","6,580.0","52.10K","-0.75%"
"11/21/2022","6,640.0","6,740.0","6,740.0","6,620.0","54.80K","0.00%"
"11/18/2022","6,640.0","6,640.0","6,740.0","6,530.0","55.90K","-1.34%"
"11/17/2022","6,730.0","6,510.0","6,730.0","6,510.0","56.50K","3.54%"
"11/16/2022","6,500.0","6,200.0","6,520.0","6,040.0","87.20K","2.85%"
"11/15/2022","6,320.0","6,540.0","6,540.0","6,260.0","52.60K","-3.36%"
"11/14/2022","6,540.0","6,590.0","6,590.0","6,430.0","49.90K","-1.95%"
"11/11/2022","6,670.0","6,770.0","6,770.0","6,670.0","100.80K","0.45%"
"11/10/2022","6,640.0","6,900.0","6,900.0","6,590.0","52.70K","-4.73%"
"11/09/2022","6,970.0","7,020.0","7,110.0","6,940.0","60.60K","-0.14%"
"11/08/2022","6,980.0","6,510.0","7,030.0","6,510.0","52.30K","0.00%"
"11/07/2022","6,980.0","7,110.0","7,120.0","6,910.0","46.70K","-2.51%"
"11/04/2022","7,160.0","7,250.0","7,250.0","7,000.0","66.60K","-2.59%"
"11/03/2022","7,350.0","7,810.0","7,810.0","7,270.0","54.00K","0.68%"
"11/02/2022","7,300.0","7,400.0","7,470.0","7,300.0","62.70K","-1.88%"
"11/01/2022","7,440.0","7,490.0","7,500.0","7,390.0","51.20K","1.64%"
"10/31/2022","7,320.0","7,350.0","7,420.0","7,240.0","49.40K","-0.81%"
"10/28/2022","7,380.0","7,500.0","7,500.0","7,280.0","57.40K","0.41%"
"10/27/2022","7,350.0","7,160.0","7,350.0","7,070.0","53.60K","2.37%"
"10/26/2022","7,180.0","7,190.0","7,210.0","7,050.0","54.30K","1.56%"
"10/25/2022","7,070.0","6,880.0","7,190.0","6,860.0","48.10K","0.28%"
"10/24/2022","7,050.0","7,260.0","7,300.0","6,980.0","41.20K","-3.82%"
"10/21/2022","7,330.0","7,580.0","7,580.0","7,300.0","50.60K","-4.43%"
"10/20/2022","7,670.0","7,560.0","7,670.0","7,520.0","49.20K","1.19%"
"10/19/2022","7,580.0","7,630.0","7,710.0","7,560.0","55.90K","-0.13%"
